;Id;TA_RULE;TA_COUNTER;TA_TOKEN;TA_LANGUAGE;TA_TYPE;TA_NORMALIZED;TA_STEM;TA_PARAGRAPH;TA_SENTENCE;TA_CREATED_AT;TA_OFFSET;TA_PARENT
688;805541012244303872;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
302;805545663450808322;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
820;805540010296418304;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
357;805546908496240640;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
985;805540003904307200;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
421;805545039854059521;Entity Extraction;1;your favorite political candidate use;en;Topic;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;5;2
586;805540014369087488;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
214;805549845633179650;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
825;805540010111795200;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
990;805540003170291712;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
694;805541003247677440;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
497;805541119052288000;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
72;805549998385627136;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
256;805546884748210176;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
995;805540002767589376;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
830;805540009998630912;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
591;805543334789992448;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
699;805540766433112064;Entity Extraction;1;RT;en;ORGANIZATION/MEDIA;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;0;Error in reading value (type 4): rs.getBigInt(...) is null
150;805551072890810368;Entity Extraction;1;@NancyPelosi;en;SOCIAL_MEDIA/ID_TWITTER;;;1;1;Mon, 05 Dec 2016 05:19:06 GMT;48;Error in reading value (type 4): rs.getBigInt(...) is null
1000;805540002218151936;Entity Extraction;1;US;en;COUNTRY;;;1;1;Mon, 05 Dec 2016 05:19:07 GMT;15;Error in reading value (type 4): rs.getBigInt(...) is null
